n.text,n.type
"""<@U7DG7T7PB> has joined the channel""","""message"""
"""<@U7PG1Q4V8> has joined the channel""","""message"""
"""<@U7PHLHNEQ> has joined the channel""","""message"""
"""<@U7QJLH8PR> has joined the channel""","""message"""
"""<@U7P12TFQ9> has joined the channel""","""message"""
"""<@U7NFMN8SH> has joined the channel""","""message"""
"""<@U7PDWP3EK> has joined the channel""","""message"""
"""<@U7MMTV72L> has joined the channel""","""message"""
"""<@U7NBTRE5Q> has joined the channel""","""message"""
"""<@U7NFXME21> has joined the channel""","""message"""
"""<@U0DNS24SZ> has joined the channel""","""message"""
"""<@U7NG01TRT> has joined the channel""","""message"""
"""<@U44LRNC0P> has joined the channel""","""message"""
"""<@U7P8DQW22> has joined the channel""","""message"""
"""<@U7MN4GWD6> has joined the channel""","""message"""
"""<@U7NFZDXJR> has joined the channel""","""message"""
"""<@U7MS3HJJV> has joined the channel""","""message"""
"""<@U7P8ETF46> has joined the channel""","""message"""
"""<@U7PEE6XQF> has joined the channel""","""message"""
"""<@U7NFZBHT7> has joined the channel""","""message"""
"""<@U7NG49AN9> has joined the channel""","""message"""
"""<@U7NGA2U1K> has joined the channel""","""message"""
"""<@U7N9N3XM1> has joined the channel""","""message"""
"""<@U7N9SB6P5> has joined the channel""","""message"""
"""<@U58A5L1AR> has joined the channel""","""message"""
"""<@U73JMVCP6> has joined the channel""","""message"""
"""<@U7866HWLS> has joined the channel""","""message"""
"""<@U7636GWHW> has joined the channel""","""message"""
"""<@U77QVMQ8P> has joined the channel""","""message"""
"""<@U6YCD4W4R> has joined the channel""","""message"""
"""<@U71TUHTLY> has joined the channel""","""message"""
"""<@U6XFSSDJL> has joined the channel""","""message"""
"""<@U6PCJATLJ> has joined the channel""","""message"""
"""<@U601XEV42> has joined the channel""","""message"""
"""<@U6J3LSV5Y> has joined the channel""","""message"""
"""<@U6A9NRP9S> has joined the channel""","""message"""
"""<@U697XJZV1> has joined the channel""","""message"""
"""<@U08L6J84S> has joined the channel""","""message"""
"""<@U6D16803Z> has joined the channel""","""message"""
"""<@U69A1MZ18> has joined the channel""","""message"""
"""<@U69A3FS9Y> has joined the channel""","""message"""
"""<@U0LB73QS3> has joined the channel""","""message"""
"""<@U5AJM60E4> has joined the channel""","""message"""
"""<@U4APUA37S> has joined the channel""","""message"""
"""<@U5C31SJF8> has joined the channel""","""message"""
"""<@U5AMN1RUZ> has joined the channel""","""message"""
"""<@U5B8X6WSW> has joined the channel""","""message"""
"""<@U5B8WD98S> has joined the channel""","""message"""
"""<@U5BBQNECV> has joined the channel""","""message"""
"""<@U5AMNQBRP> has joined the channel""","""message"""
"""<@U08JCS1NY> has joined the channel""","""message"""
"""<@U5B6TQA1H> has joined the channel""","""message"""
"""<@U5BBTS76Z> has joined the channel""","""message"""
"""<@U44ETTDLP> has joined the channel""","""message"""
"""<@U4BFWAX7H> has joined the channel""","""message"""
"""<@U4S8HAWG5> has joined the channel""","""message"""
"""<@U4PCN6AP2> has joined the channel""","""message"""
"""<@U3P11LYMD> has joined the channel""","""message"""
"""<@U5B73S02F> has joined the channel""","""message"""
"""<@U3BQSPCQN> has joined the channel""","""message"""
"""<@U5AJS5JC8> has joined the channel""","""message"""
"""<@U08K01M7V> has joined the channel""","""message"""
"""<@U08JP9ESU> has joined the channel""","""message"""
"""<@U08J5DPMG> has joined the channel""","""message"""
"""<@U0975P59N> has joined the channel""","""message"""
"""<@U46QVGF36> has joined the channel""","""message"""
"""<@U11F3MPBP> has joined the channel""","""message"""
"""<@U40BM285Q> has joined the channel""","""message"""
"""<@U08LQ7WCW> has joined the channel""","""message"""
"""<@U08JEHCDS> has joined the channel""","""message"""
"""<@U3LT4FX7C> has joined the channel""","""message"""
"""<@U3AAJMTKP> has joined the channel""","""message"""
"""<@U3D22LRAA> has joined the channel""","""message"""
"""<@U08JMSTGW> has joined the channel""","""message"""
"""<@U398PB76F> has joined the channel""","""message"""
"""<@U382B3KJT> has joined the channel""","""message"""
"""<@U0901AUUV> has joined the channel""","""message"""
"""<@U341CH5T7> has joined the channel""","""message"""
"""<@U2QAJ025Q> has joined the channel""","""message"""
"""<@U10AQ8BUP> has joined the channel""","""message"""
"""<@U08N07MQB> has joined the channel""","""message"""
"""<@U2T8NCS4R> has joined the channel""","""message"""
"""<@U08KEADQ9> has joined the channel""","""message"""
"""<@U08JA1PEW> has joined the channel""","""message"""
"""<@U08J18KHB> has joined the channel""","""message"""
"""<@U2PG7TGFP> has joined the channel""","""message"""
"""<@U08JH64PM> has joined the channel""","""message"""
"""<@U2PGH6EL9> has joined the channel""","""message"""
"""<@U2PGPUP34> has joined the channel""","""message"""
"""<@U2PEQ8G3D> has joined the channel""","""message"""
"""<@U2PG3SP28> has joined the channel""","""message"""
"""<@U0SN05CDV> has joined the channel""","""message"""
"""<@U2J25G8RW> has joined the channel""","""message"""
"""<@U2PGVM0JW> has joined the channel""","""message"""
"""<@U2PGQS9PZ> has joined the channel""","""message"""
"""<@U08JEE0KT> has joined the channel""","""message"""
"""<@U2PGQ9LNT> has joined the channel""","""message"""
"""<@U2PGJNBN2> has joined the channel""","""message"""
"""<@U2PEWGEV9> has joined the channel""","""message"""
"""<@U08JSEM52> has joined the channel""","""message"""
"""<@U2PF2B2H1> has joined the channel""","""message"""
"""<@U1SDHGTA9> has joined the channel""","""message"""
"""<@U2PGM87JL> has joined the channel""","""message"""
"""<@U2PGMAE00> has joined the channel""","""message"""
"""<@U2PGP392S> has joined the channel""","""message"""
"""<@U2PGLG5EY> has joined the channel""","""message"""
"""<@U2PH1TF55> has joined the channel""","""message"""
"""<@U16LUM85N> has joined the channel""","""message"""
"""<@U2PHG3A6N> has joined the channel""","""message"""
"""<@U2PHD3F5M> has joined the channel""","""message"""
"""<@U2PHDAWBH> has joined the channel""","""message"""
"""<@U2PGEAXQC> has joined the channel""","""message"""
"""<@U22JGAWD9> has joined the channel""","""message"""
"""<@U2PHBC316> has joined the channel""","""message"""
"""<@U0JND2TJB> has joined the channel""","""message"""
"""<@U2PHPK215> has joined the channel""","""message"""
"""<@U0E5R613L> has joined the channel""","""message"""
"""<@U2PHXHBB8> has joined the channel""","""message"""
"""<@U2PJ3TTLM> has joined the channel""","""message"""
"""<@U2PGH70BD> has joined the channel""","""message"""
"""<@U2PJ9CRNZ> has joined the channel""","""message"""
"""<@U2PH0ESBH> has joined the channel""","""message"""
"""<@U2P716H1U> has joined the channel""","""message"""
"""<@U0D15P929> has joined the channel""","""message"""
"""<@U2PKTB3T2> has joined the channel""","""message"""
"""<@U2PHMDFR6> has joined the channel""","""message"""
"""<@U2PG8R5BJ> has joined the channel""","""message"""
"""<@U2PLD5RMJ> has joined the channel""","""message"""
"""<@U2PLTSY4W> has joined the channel""","""message"""
"""<@U2PH6GJP3> has joined the channel""","""message"""
"""<@U27J00V42> has joined the channel""","""message"""
"""<@U2PGUCKFB> has joined the channel""","""message"""
"""<@U2PMB39LL> has joined the channel""","""message"""
"""<@U2PMWEA01> has joined the channel""","""message"""
"""<@U2PGJCSN8> has joined the channel""","""message"""
"""<@U2PH223LJ> has joined the channel""","""message"""
"""<@U08J6L06Q> has joined the channel""","""message"""
"""<@U08JVD7GW> has joined the channel""","""message"""
"""<@U08K2L5CY> has joined the channel""","""message"""
"""<@U2FAS9533> has joined the channel""","""message"""
"""<@U2FB3TFS5> has joined the channel""","""message"""
"""<@UUDLB8AN5> has joined the channel""","""message"""
"""<@UEF0K508G> has joined the channel""","""message"""
"""<@UNFV9E399> has joined the channel""","""message"""
"""<@UAV7XGB99> has joined the channel""","""message"""
"""<@UM3J340H0> has joined the channel""","""message"""
"""<@ULPKJMNHL> has joined the channel""","""message"""
"""<@ULFJV838Q> has joined the channel""","""message"""
"""<@UL478BN7M> has joined the channel""","""message"""
"""<@ULHSX2XGE> has joined the channel""","""message"""
"""<@UL4AYNU59> has joined the channel""","""message"""
"""<@ULF8XSMAQ> has joined the channel""","""message"""
"""<@ULFQTU59N> has joined the channel""","""message"""
"""<@UL4DA3JR1> has joined the channel""","""message"""
"""<@UGMS97M7Y> has joined the channel""","""message"""
"""<@ULHDLGQCX> has joined the channel""","""message"""
"""<@ULFHXGD0Q> has joined the channel""","""message"""
"""<@ULFJDNMMK> has joined the channel""","""message"""
"""<@UKTCT84M8> has joined the channel""","""message"""
"""<@UKAT52S8K> has joined the channel""","""message"""
"""<@UKN9Q1EBS> has joined the channel""","""message"""
"""<@UK8S6JKV4> has joined the channel""","""message"""
"""<@UJP0J4LP6> has joined the channel""","""message"""
"""<@UHJDAFRB8> has joined the channel""","""message"""
"""<@UBQ3MTF41> has joined the channel""","""message"""
"""<@UDX8SS0RF> has joined the channel""","""message"""
"""<@UFC7Q6QEM> has joined the channel""","""message"""
"""<@UAL866DS4> has joined the channel""","""message"""
"""<@U8F3A17U1> has joined the channel""","""message"""
"""<@UDWF6FXLL> has joined the channel""","""message"""
"""<@UDWGCV6PN> has joined the channel""","""message"""
"""<@UDXMV6QJ3> has joined the channel""","""message"""
"""<@UDW0UPTAL> has joined the channel""","""message"""
"""<@UDXMRR6B1> has joined the channel""","""message"""
"""<@UDWS3RBQV> has joined the channel""","""message"""
"""<@UDWLG6YSF> has joined the channel""","""message"""
"""<@U9D8E50P4> has joined the channel""","""message"""
"""<@UAMHGC62Y> has joined the channel""","""message"""
"""<@UCZT9CBKR> has joined the channel""","""message"""
"""<@U8S7BGJ3W> has joined the channel""","""message"""
"""<@U0CFWT119> has joined the channel""","""message"""
"""<@U0GDRLM0D> has joined the channel""","""message"""
"""<@UCYEUU6E8> has joined the channel""","""message"""
"""<@UCYKAMLE7> has joined the channel""","""message"""
"""<@UCZPQ4TSS> has joined the channel""","""message"""
"""<@UCJALB6G0> has joined the channel""","""message"""
"""<@UCSGJHYQ2> has joined the channel""","""message"""
"""<@UCJ7KPYC8> has joined the channel""","""message"""
"""<@UCL5W7NBX> has joined the channel""","""message"""
"""<@UCHB74VLY> has joined the channel""","""message"""
"""<@UCHASV85N> has joined the channel""","""message"""
"""<@UCL9FHJRK> has joined the channel""","""message"""
"""<@UCKHED25P> has joined the channel""","""message"""
"""<@UCKTW1R6G> has joined the channel""","""message"""
"""<@UBPHDM4UD> has joined the channel""","""message"""
"""<@UC462V4J2> has joined the channel""","""message"""
"""<@UBSH2AJFN> has joined the channel""","""message"""
"""<@U9FQ17536> has joined the channel""","""message"""
"""<@UBGT7429L> has joined the channel""","""message"""
"""<@U3RJEUY2Z> has joined the channel""","""message"""
"""<@U5AJS5JC8> has joined the channel""","""message"""
"""<@UB1V7NW73> has joined the channel""","""message"""
"""<@UB1UZ029X> has joined the channel""","""message"""
"""<@UB360A118> has joined the channel""","""message"""
"""<@UB47Q6TEK> has joined the channel""","""message"""
"""<@UB07LRQ0K> has joined the channel""","""message"""
"""<@UAPDQB7QX> has joined the channel""","""message"""
"""<@U08JP9ESU> has joined the channel""","""message"""
"""<@UALQEQWTF> has joined the channel""","""message"""
"""<@U7YBQ7F24> has joined the channel""","""message"""
"""<@UABR362E6> has joined the channel""","""message"""
"""<@UA557MXD2> has joined the channel""","""message"""
"""<@U6Y6CMN4U> has joined the channel""","""message"""
"""<@U9P5YS9HT> has joined the channel""","""message"""
"""<@U9NCKG4DN> has joined the channel""","""message"""
"""<@U9PTECEUW> has joined the channel""","""message"""
"""<@U9B5W029Y> has joined the channel""","""message"""
"""<@U9P661F9B> has joined the channel""","""message"""
"""<@U9P6TU4VB> has joined the channel""","""message"""
"""<@U5YU827HN> has joined the channel""","""message"""
"""<@U8PGYNEDS> has joined the channel""","""message"""
"""<@U9M569A9E> has joined the channel""","""message"""
"""<@U9MU0EZ53> has joined the channel""","""message"""
"""<@U9NL12D4N> has joined the channel""","""message"""
"""<@U9MQFHXNW> has joined the channel""","""message"""
"""<@U9HK8UPFD> has joined the channel""","""message"""
"""<@U9FGUNZQ9> has joined the channel""","""message"""
"""<@U0CD5GD5L> has joined the channel""","""message"""
"""<@U9E75GCBH> has joined the channel""","""message"""
"""<@U9ACF2160> has joined the channel""","""message"""
"""<@U9A26GZ5X> has joined the channel""","""message"""
"""<@U99UMC872> has joined the channel""","""message"""
"""<@U99S5FBU1> has joined the channel""","""message"""
"""<@U95EUJTEU> has joined the channel""","""message"""
"""<@U9237EMRC> has joined the channel""","""message"""
"""<@U97BR850Q> has joined the channel""","""message"""
"""<@U9ARL7RP1> has joined the channel""","""message"""
"""<@U964TPXJN> has joined the channel""","""message"""
"""<@U9AKNRVGE> has joined the channel""","""message"""
"""<@U999WJ8UR> has joined the channel""","""message"""
"""<@U99Q0GTQT> has joined the channel""","""message"""
"""<@U9APNB1NJ> has joined the channel""","""message"""
"""<@U99M79AF5> has joined the channel""","""message"""
"""<@U8L8YA01L> has joined the channel""","""message"""
"""<@U999UV0Q6> has joined the channel""","""message"""
"""<@U98HS0HJR> has joined the channel""","""message"""
"""<@U8C2N33PX> has joined the channel""","""message"""
"""<@U99G85WAK> has joined the channel""","""message"""
"""<@U98BQGFH9> has joined the channel""","""message"""
"""<@U97V2E5DF> has joined the channel""","""message"""
"""<@U99D1R3ML> has joined the channel""","""message"""
"""<@U99BL4294> has joined the channel""","""message"""
"""<@U907H84DT> has joined the channel""","""message"""
"""<@U8KCHCMJQ> has joined the channel""","""message"""
"""<@U8JA9T8KE> has joined the channel""","""message"""
"""<@U7VPGEUTX> has joined the channel""","""message"""
"""<@U88J6ET3K> has joined the channel""","""message"""
"""<@U08JYK99B> has joined the channel""","""message"""
"""<@U89540QUR> has joined the channel""","""message"""
"""<@U89MKJ8VA> has joined the channel""","""message"""
"""<@U88NZGUGJ> has joined the channel""","""message"""
"""<@U88T9NXGV> has joined the channel""","""message"""
"""<@U89KA8138> has joined the channel""","""message"""
"""<@U883W2VLY> has joined the channel""","""message"""
"""<@U85RWTTFB> has joined the channel""","""message"""
"""<@U86CE518A> has joined the channel""","""message"""
"""<@U86C9010T> has joined the channel""","""message"""
"""<@U83DU5M7A> has joined the channel""","""message"""
"""<@U841J9ZDH> has joined the channel""","""message"""
"""<@U8456J1EY> has joined the channel""","""message"""
"""<@U6GSP3ZC3> has joined the channel""","""message"""
"""<@U7BUJTPHV> has joined the channel""","""message"""
